"id","UniProt"
11582,"Q9H204"
11583,"Q9BVI4"
11584,"Q9UK39"
11585,"P78316"
11586,"Q9Y3C1"
11587,"P46087"
11588,"Q9NZM5"
11589,"O00567"
11590,"Q02080"
11591,"Q06413"
11592,"Q8N6Q8"
11593,"Q7Z7M0"
11594,"Q5TIA1"
11595,"A8MW99"
11596,"Q8TD46"
11597,"Q99583"
11598,"O15381"
11599,"P58417"
11600,"O95157"
11601,"Q6ZVC0"
11602,"Q9P242"
11603,"O95396"
11604,"B2RN74"
11605,"Q8NGS4"
11606,"Q9HD47"
11607,"Q9UQ07"
11608,"Q96PD6"
11609,"Q3SYC2"
11610,"Q7Z3U7"
11611,"Q9Y6X9"
11612,"Q14149"
11613,"Q8NHV5"
11614,"Q5VZ52"
11615,"Q9HCE1"
11616,"P36021"
11617,"Q8NGT7"
11618,"A6NM03"
11619,"Q2QL34"
11620,"Q8NG76"
11621,"Q8NGX1"
11622,"Q6IF82"
11623,"A6NMZ5"
11624,"Q8NGB8"
11625,"Q8TCB6"
11626,"O95563"
11627,"Q8NH63"
11628,"A6NMU1"
11629,"Q8NGK2"
11630,"Q8NGJ4"
11631,"Q8NH67"
11632,"Q8NH60"
11633,"Q8NGF1"
11634,"Q6IF63"
11635,"P0C646"
11636,"Q8NGH5"
11637,"Q8NH54"
11638,"Q8NGH8"
11639,"Q8NH89"
11640,"P0C617"
11641,"Q8NGC0"
11642,"A6NDH6"
11643,"A6NCV1"
11644,"A6NM76"
11645,"P34949"
11646,"P30304"
11647,"Q53F39"
11648,"Q8N594"
11649,"Q10713"
11650,"O00566"
11651,"O75439"
11652,"O15442"
11653,"P29728"
11654,"O75352"
11655,"P39210"
11656,"Q96T17"
11657,"Q9BW11"
11658,"P43356"
11659,"Q14582"
11660,"Q8N5G2"
11661,"O60307"
11662,"Q7KZI7"
11663,"Q86UD3"
11664,"P35410"
11665,"A4D2B0"
11666,"P59942"
11667,"Q9NS73"
11668,"Q96RQ3"
11669,"Q9Y2X0"
11670,"Q13503"
11671,"Q9BUE0"
11672,"A0JLT2"
11673,"Q15528"
11674,"Q71SY5"
11675,"O60393"
11676,"Q14814"
11677,"Q8N6F8"
11678,"Q92570"
11679,"Q10469"
11680,"Q99685"
11681,"Q9BQP7"
11682,"Q92823"
11683,"Q9BUR5"
11684,"Q16674"
11685,"Q5JXC2"
11686,"P14174"
11687,"Q86XE3"
11688,"Q8N3F8"
11689,"Q96C03"
11690,"Q9UHC7"
11691,"P39900"
11692,"Q96EY8"
11693,"Q9UBU9"
11694,"Q9H1B4"
11695,"Q8N323"
11696,"Q96DL1"
11697,"Q70IA8"
11698,"Q9UKK6"
11699,"Q9NPJ8"
11700,"Q8NGE3"
11701,"Q8NGQ4"
11702,"Q8NGX6"
11703,"Q8NGN2"
11704,"O96007"
11705,"Q8NGY0"
11706,"Q8NGY1"
11707,"Q96EN8"
11708,"Q9GZK7"
11709,"Q9H3H1"
11710,"Q8NGS5"
11711,"Q8NGS8"
11712,"Q8NH95"
11713,"Q8NGZ3"
11714,"Q8NGT2"
11715,"Q96R54"
11716,"Q8NHC5"
11717,"Q8NHC7"
11718,"A6ND48"
11719,"Q86VX9"
11720,"Q9NRJ1"
11721,"P00540"
11722,"A0A0C5B5G6"
11723,"Q8TF71"
11724,"Q7RTY0"
11725,"Q6UVY6"
11726,"Q96R47"
11727,"A6NHM9"
11728,"Q8NGE2"
11729,"P36507"
11730,"Q2M385"
11731,"P46734"
11732,"Q8NH64"
11733,"Q5TCX8"
11734,"Q12851"
11735,"Q3KP22"
11736,"Q9ULX9"
11737,"O43283"
11738,"Q15691"
11739,"O15021"
11740,"P33032"
11741,"P61244"
11742,"Q6VMQ6"
11743,"A0A1B0GVZ6"
11744,"O43772"
11745,"Q96PE7"
11746,"Q16891"
11747,"Q6Q8B3"
11748,"Q8IZK6"
11749,"Q14566"
11750,"Q86SG6"
11751,"Q9H3P2"
11752,"Q8WX92"
11753,"Q6DN12"
11754,"P08235"
11755,"Q9NWR8"
11756,"Q71F56"
11757,"Q99750"
11758,"Q86XA0"
11759,"Q96IZ6"
11760,"A6BM72"
11761,"O75095"
11762,"P16455"
11763,"Q9H7Z3"
11764,"O94851"
11765,"Q9NX63"
11766,"Q7Z3K6"
11767,"Q96AX9"
11768,"Q8IY33"
11769,"Q9UHC1"
11770,"Q5VWP3"
11771,"Q13434"
11772,"Q8NB16"
11773,"Q9HAP2"
11774,"P58340"
11775,"Q8NEH6"
11776,"Q149M9"
11777,"Q5VZ03"
11778,"Q6DKJ4"
11779,"Q96BY2"
11780,"Q86TA1"
11781,"Q6UWF7"
11782,"O95156"
11783,"Q6NXP6"
11784,"Q6IF99"
11785,"O96033"
11786,"Q13875"
11787,"Q8NG94"
11788,"P58182"
11789,"Q9UGF7"
11790,"Q8NGS9"
11791,"Q8NHC6"
11792,"Q9Y605"
11793,"Q13724"
11794,"Q86VF5"
11795,"Q16653"
11796,"P21941"
11797,"Q9HCC0"
11798,"O43324"
11799,"Q9BQD1"
11800,"Q6ZWH5"
11801,"Q8NG66"
11802,"Q07820"
11803,"Q9GZU1"
11804,"Q8TDD5"
11805,"P08493"
11806,"Q86V88"
11807,"Q99735"
11808,"Q9UBM8"
11809,"Q09328"
11810,"Q8N4Q1"
11811,"Q7Z6M3"
11812,"Q6NVV0"
11813,"H3BPM6"
11814,"P41218"
11815,"O95983"
11816,"O95243"
11817,"O15068"
11818,"Q8IWI9"
11819,"Q3V5L5"
11820,"Q96A72"
11821,"Q9UM21"
11822,"P26572"
11823,"Q504T8"
11824,"Q9BRT3"
11825,"Q29980"
11826,"Q6ZW33"
11827,"Q86YT6"
11828,"Q9BPX6"
11829,"Q9GZQ8"
11830,"Q9BXW4"
11831,"Q9NXB0"
11832,"Q5HYA8"
11833,"Q8IYA7"
11834,"Q9UH92"
11835,"P09238"
11836,"P43360"
11837,"P49137"
11838,"Q9P2E8"
11839,"Q9NZL9"
11840,"P43243"
11841,"Q5VZF2"
11842,"Q96FI4"
11843,"Q5U623"
11844,"Q9P267"
11845,"Q8TAT5"
11846,"Q5XKP0"
11847,"Q9BRQ6"
11848,"Q29983"
11849,"Q9H3L0"
11850,"Q01449"
11851,"O14950"
11852,"P24347"
11853,"Q8IVH4"
11854,"Q9H008"
11855,"Q96GY3"
11856,"Q2Q1W2"
11857,"Q5VYY2"
11858,"Q5T7N2"
11859,"A1A4G5"
11860,"P49257"
11861,"Q6ZMQ8"
11862,"P18054"
11863,"Q08397"
11864,"Q9UN81"
11865,"Q9Y4K0"
11866,"P23490"
11867,"Q9BQK8"
11868,"P09917"
11869,"Q9H756"
11870,"Q96QE4"
11871,"Q8N5H3"
11872,"A4D1F6"
11873,"Q8TF66"
11874,"Q9C099"
11875,"Q9Y2L9"
11876,"O60938"
11877,"P46019"
11878,"P50748"
11879,"P51511"
11880,"Q15334"
11881,"Q8IV20"
11882,"Q9H9P8"
11883,"Q9NRE1"
11884,"Q01650"
11885,"Q86VI4"
11886,"Q9UJQ1"
11887,"O95461"
11888,"Q9Y4W2"
11889,"P08253"
11890,"Q14739"
11891,"Q6UWP7"
11892,"Q86VQ0"
11893,"Q13201"
11894,"Q96PV6"
11895,"O00182"
11896,"P19256"
11897,"O75610"
11898,"Q92604"
11899,"O95970"
11900,"Q6MZP7"
11901,"Q7Z4I7"
11902,"P06858"
11903,"Q8IVB5"
11904,"Q96KR4"
11905,"Q8N9Z9"
11906,"O75022"
11907,"Q6UX01"
11908,"Q9BYJ1"
11909,"O75145"
11910,"Q9UHB6"
11911,"P54317"
11912,"Q8IXW0"
11913,"Q12907"
11914,"Q8NA19"
11915,"Q8WVP7"
11916,"Q93052"
11917,"Q16609"
11918,"A6NIK2"
11919,"A6NHZ5"
11920,"O75427"
11921,"Q5SZI1"
11922,"A6NM36"
11923,"Q8N1G4"
11924,"Q8IZ02"
11925,"Q9HBW1"
11926,"Q96DD0"
11927,"Q9Y608"
11928,"Q8ND56"
11929,"Q86UE6"
11930,"P98164"
11931,"A4QPB2"
11932,"O43504"
11933,"A0A075B6J6"
11934,"A0A075B6J1"
11935,"A0A0A0MRZ9"
11936,"P01703"
11937,"O75648"
11938,"O75431"
11939,"E2RYF6"
11940,"Q9H195"
11941,"P98088"
11942,"Q6W4X9"
11943,"Q8TAX7"
11944,"Q96DR8"
11945,"Q6ZUX7"
11946,"Q13136"
11947,"P0CW19"
11948,"P0CW20"
11949,"Q96S06"
11950,"Q99677"
11951,"Q14693"
11952,"Q8NC56"
11953,"P41159"
11954,"Q2VYF4"
11955,"Q9UKN1"
11956,"Q08380"
11957,"O75473"
11958,"Q9H2C1"
11959,"Q9NQ69"
11960,"Q96FE5"
11961,"O75023"
11962,"Q05469"
11963,"Q6XZB0"
11964,"P16233"
11965,"A0A0A0MT76"
11966,"Q96L50"
11967,"A6NI73"
11968,"Q969R5"
11969,"Q8N448"
11970,"Q8TE12"
11971,"P58215"
11972,"Q96BZ8"
11973,"P48357"
11974,"Q9ULD2"
11975,"Q8N387"
11976,"Q685J3"
11977,"Q7Z5P9"
11978,"Q5SSG8"
11979,"Q3MIW9"
11980,"Q969G2"
11981,"P42702"
11982,"Q9BT23"
11983,"P0C6S8"
11984,"Q52LA3"
11985,"Q8NG48"
11986,"P48059"
11987,"Q9Y234"
11988,"Q8N6C8"
11989,"Q9Y468"
11990,"Q8NHL6"
11991,"Q8N423"
11992,"Q8IWU2"
11993,"P20700"
11994,"O00214"
11995,"Q3ZCW2"
11996,"Q13505"
11997,"O00292"
11998,"O43766"
11999,"Q6ZQX7"
12000,"Q9H400"
12001,"Q6UY18"
12002,"P53667"
12003,"O14910"
12004,"Q5VXI9"
12005,"Q8N485"
12006,"Q9H0V9"
12007,"Q96JM7"
12008,"Q8TAP4"
12009,"P55344"
12010,"P61968"
12011,"A0A1B0GTW7"
12012,"Q8WWI1"
12013,"Q86W92"
12014,"Q8ND30"
12015,"P11150"
12016,"Q17RR3"
12017,"Q5VXJ0"
12018,"Q8TD35"
12019,"P09960"
12020,"O75019"
12021,"Q8N149"
12022,"P02545"
12023,"Q9NZU5"
12024,"P29536"
12025,"Q1L5Z9"
12026,"P09848"
12027,"Q8TAF5"
12028,"Q86X40"
12029,"Q05C16"
12030,"O95777"
12031,"O75581"
12032,"Q8N8F7"
12033,"Q86VH4"
12034,"Q6IPT4"
12035,"A2RRP1"
12036,"Q16873"
12037,"P09382"
12038,"Q8N0V4"
12039,"Q86UP9"
12040,"Q8TAF8"
12041,"Q7L985"
12042,"P38571"
12043,"P43034"
12044,"Q9HAT1"
12045,"P54315"
12046,"Q9BU23"
12047,"Q6ZN17"
12048,"O00370"
12049,"Q15345"
12050,"Q96AG4"
12051,"Q14392"
12052,"Q7Z2Q7"
12053,"Q5JTD7"
12054,"Q8IUZ0"
12055,"Q96NI6"
12056,"A6PVS8"
12057,"Q96E66"
12058,"Q7L1W4"
12059,"Q96PB8"
12060,"A6NM62"
12061,"Q9H089"
12062,"Q8N112"
12063,"O00453"
12064,"Q8WV07"
12065,"Q96GA3"
12066,"O94822"
12067,"P0DP58"
12068,"P01709"
12069,"O95711"
12070,"Q9Y6Y9"
12071,"O60299"
12072,"Q96S90"
12073,"Q96QH8"
12074,"Q6P0N0"
12075,"Q9BXT6"
12076,"Q8N8E1"
12077,"P33908"
12078,"O15525"
12079,"Q9UKM7"
12080,"O75444"
12081,"Q9UPN3"
12082,"Q13021"
12083,"Q13477"
12084,"P27816"
12085,"Q9UPY8"
12086,"O15232"
12087,"Q8N386"
12088,"Q9ULH4"
12089,"Q96FV0"
12090,"Q9NT99"
12091,"Q9Y561"
12092,"Q6P9F7"
12093,"A6NIV6"
12094,"Q8N6Y2"
12095,"Q14114"
12096,"P10253"
12097,"Q6UWN5"
12098,"Q86Y78"
12099,"Q56UN5"
12100,"Q02779"
12101,"Q13233"
12102,"Q96DS6"
12103,"P43365"
12104,"P43355"
12105,"Q8TD91"
12106,"P43358"
12107,"P43362"
12108,"Q96JG8"
12109,"O43318"
12110,"A6NNE9"
12111,"P46821"
12112,"P04201"
12113,"Q14657"
12114,"P25391"
12115,"Q9UNZ5"
12116,"O75387"
12117,"Q6UX15"
12118,"Q9UQV4"
12119,"Q9Y383"
12120,"Q5TA82"
12121,"Q8WX39"
12122,"P06239"
12123,"Q9Y5L5"
12124,"Q3B8N2"
12125,"Q765P7"
12126,"P16150"
12127,"Q9BWQ8"
12128,"Q8NES3"
12129,"Q8N145"
12130,"Q99538"
12131,"Q9HAP6"
12132,"P07098"
12133,"Q5W064"
12134,"Q99732"
12135,"P59901"
12136,"Q2I0M4"
12137,"Q96JA1"
12138,"O95237"
12139,"Q6UXM1"
12140,"Q15048"
12141,"O75096"
12142,"Q9Y4Z0"
12143,"Q9UFC0"
12144,"Q8N2S1"
12145,"P01717"
12146,"A0A075B6K5"
12147,"Q86TE4"
12148,"A0A0B4J1U3"
12149,"P01700"
12150,"O43325"
12151,"Q14210"
12152,"A0A075B6K2"
12153,"A0A075B6K0"
12154,"O95372"
12155,"P0DM35"
12156,"O60336"
12157,"O43920"
12158,"Q9H0U3"
12159,"Q6ZN28"
12160,"Q8IZL2"
12161,"Q9HAY2"
12162,"Q96QZ7"
12163,"Q86UL8"
12164,"Q9NVZ3"
12165,"Q92692"
12166,"Q96PG2"
12167,"Q96EH3"
12168,"Q17RB8"
12169,"Q496Y0"
12170,"Q9UBY5"
12171,"Q8IVV2"
12172,"A6NCL2"
12173,"P62310"
12174,"O75197"
12175,"Q6UWE0"
12176,"Q86X29"
12177,"Q6IAA8"
12178,"P29376"
12179,"Q9BVC4"
12180,"Q538Z0"
12181,"O95867"
12182,"P01704"
12183,"O15296"
12184,"P28300"
12185,"Q8N2G4"
12186,"Q6UXB3"
12187,"Q567V2"
12188,"Q12852"
12189,"Q96DT0"
12190,"Q8N3F0"
12191,"O95202"
12192,"Q9H3R2"
12193,"P15941"
12194,"Q04900"
12195,"Q02505"
12196,"Q9HC84"
12197,"A8MZ59"
12198,"Q9UGP4"
12199,"Q9NUP9"
12200,"Q5TKA1"
12201,"P53671"
12202,"Q8NHJ6"
12203,"A6NK58"
12204,"Q8NI32"
12205,"Q92633"
12206,"Q8TCA0"
12207,"Q96CX6"
12208,"Q6ZQY2"
12209,"Q9P244"
12210,"Q68CR7"
12211,"Q8N4P6"
12212,"A6NJI9"
12213,"Q6ZRR7"
12214,"Q07954"
12215,"Q8N967"
12216,"Q9HCC9"
12217,"Q9UHA4"
12218,"P01718"
12219,"Q86V48"
12220,"A0A087WSX0"
12221,"P04211"
12222,"A0A075B6I0"
12223,"Q86UE4"
12224,"P61626"
12225,"Q17RY6"
12226,"A8MSI8"
12227,"P14151"
12228,"Q6UX82"
12229,"Q9NPA3"
12230,"Q8IYB1"
12231,"Q16706"
12232,"Q9NTJ4"
12233,"O60476"
12234,"Q96JY0"
12235,"Q92918"
12236,"Q8IWC1"
12237,"A1Z1Q3"
12238,"O43708"
12239,"Q9Y5V3"
12240,"F2Z398"
12241,"Q9H1C0"
12242,"Q86WA8"
12243,"Q8WV35"
12244,"Q96CN5"
12245,"Q96M69"
12246,"Q9BTN0"
12247,"Q9HBL6"
12248,"A0A0U1RRE5"
12249,"Q8NFP9"
12250,"Q6ZS30"
12251,"Q6ZNJ1"
12252,"O60934"
12253,"Q8IV03"
12254,"Q14767"
12255,"A0A075B6I4"
12256,"O95274"
12257,"O75951"
12258,"Q9UI17"
12259,"P49641"
12260,"Q8WZ33"
12261,"O60675"
12262,"O15480"
12263,"Q9BZ81"
12264,"Q9Y5Q3"
12265,"P43357"
12266,"P43359"
12267,"O95382"
12268,"O00462"
12269,"Q99608"
12270,"Q5SRI9"
12271,"P51512"
12272,"O60882"
12273,"O43813"
12274,"Q569H4"
12275,"Q6PKG0"
12276,"Q8NBH2"
12277,"Q15012"
12278,"Q6UWM7"
12279,"Q9UIC8"
12280,"Q6JVE6"
12281,"Q6ZMV7"
12282,"Q5T871"
12283,"Q9UJU2"
12284,"P56470"
12285,"Q8WVC0"
12286,"O43312"
12287,"Q5HYI7"
12288,"Q5TDP6"
12289,"Q9BXB1"
12290,"P50458"
12291,"Q68G74"
12292,"P15018"
12293,"Q9NUN5"
12294,"P36776"
12295,"P43657"
12296,"Q8N456"
12297,"Q86YD5"
12298,"Q9H2I8"
12299,"Q86YC3"
12300,"O60711"
12301,"P50851"
12302,"Q9NZR2"
12303,"Q32MZ4"
12304,"Q8IYG6"
12305,"Q8N9N7"
12306,"Q5VUJ6"
12307,"Q9BX40"
12308,"Q3MHD2"
12309,"P33241"
12310,"Q9Y2Q5"
12311,"Q6P1Q0"
12312,"Q14766"
12313,"Q9NQ29"
12314,"P80748"
12315,"A0A075B6I1"
12316,"A0A075B6H9"
12317,"Q9P127"
12318,"P01721"
12319,"P01699"
12320,"A0A0B4J1Y8"
12321,"O95868"
12322,"Q9NU23"
12323,"Q9NX58"
12324,"P12980"
12325,"Q14703"
12326,"Q16048"
12327,"Q96T53"
12328,"Q969V1"
12329,"P51955"
12330,"P51956"
12331,"P51957"
12332,"P15529"
12333,"Q8TDX7"
12334,"P33993"
12335,"Q6DN14"
12336,"Q9ULC4"
12337,"P40925"
12338,"Q96KG7"
12339,"Q7Z6K4"
12340,"Q96F24"
12341,"O43451"
12342,"A6NG13"
12343,"A9UHW6"
12344,"Q96PC5"
12345,"Q8TDZ2"
12346,"Q8TC71"
12347,"Q7L4E1"
12348,"Q6UXV4"
12349,"P0DMT0"
12350,"Q9H492"
12351,"Q969X1"
12352,"Q9HBX8"
12353,"Q9UBR4"
12354,"Q9UPQ0"
12355,"Q9UPM6"
12356,"P48742"
12357,"Q04760"
12358,"O75334"
12359,"Q9Y5X9"
12360,"Q8WWY8"
12361,"Q9BRT6"
12362,"Q6PI73"
12363,"Q9C0E8"
12364,"Q96Q04"
12365,"O60663"
12366,"Q03252"
12367,"Q6P5Q4"
12368,"Q0VAK6"
12369,"Q68DH5"
12370,"P16050"
12371,"Q92539"
12372,"Q9HBW0"
12373,"Q53EV4"
12374,"Q9BV99"
12375,"Q8N309"
12376,"Q12912"
12377,"Q6PJG9"
12378,"Q9BYS8"
12379,"Q8ND94"
12380,"Q9BY71"
12381,"Q1X8D7"
12382,"Q9HCJ2"
12383,"O75325"
12384,"Q96II8"
12385,"O15116"
12386,"P22888"
12387,"P83369"
12388,"P00387"
12389,"Q86U10"
12390,"P42704"
12391,"A6NDA9"
12392,"Q9Y546"
12393,"Q6ZNQ3"
12394,"Q5T3J3"
12395,"Q9BTT6"
12396,"O94898"
12397,"Q7Z4F1"
12398,"Q5VT99"
12399,"Q8TDW0"
12400,"Q6UXK5"
12401,"P01229"
12402,"Q9Y333"
12403,"Q969L4"
12404,"Q9BRA0"
12405,"Q7L1T6"
12406,"Q15722"
12407,"Q96LR2"
12408,"Q9NS15"
12409,"A0A075B6K6"
12410,"A0A0G2JS06"
12411,"A0A075B6I9"
12412,"P01701"
12413,"P16581"
12414,"Q7Z3D4"
12415,"Q5XG99"
12416,"H3BQJ8"
12417,"O60449"
12418,"Q9Y5Y7"
12419,"Q7Z4W2"
12420,"Q5VWZ2"
12421,"Q8TC57"
12422,"Q16553"
12423,"P01715"
12424,"A0A075B6K4"
12425,"Q8N1E2"
12426,"Q86SG7"
12427,"O75608"
12428,"Q9NR34"
12429,"Q9UJ55"
12430,"P43364"
12431,"Q9H9H5"
12432,"Q9H063"
12433,"P43366"
12434,"O15481"
12435,"O75251"
12436,"Q8N7X4"
12437,"Q96M61"
12438,"O00217"
12439,"O60732"
12440,"Q7Z304"
12441,"Q99558"
12442,"Q16644"
12443,"Q8NHV4"
12444,"P46934"
12445,"P29966"
12446,"P27448"
12447,"Q96L34"
12448,"P51948"
12449,"P56270"
12450,"Q9Y6D9"
12451,"Q15013"
12452,"Q9NXL9"
12453,"Q86YW9"
12454,"Q5I0G3"
12455,"P51608"
12456,"Q9P086"
12457,"Q96RN5"
12458,"Q643R3"
12459,"Q9P2M1"
12460,"Q0VAA2"
12461,"Q8NAA5"
12462,"O15165"
12463,"Q8IWT6"
12464,"Q86VZ4"
12465,"Q96JM4"
12466,"Q5BKY1"
12467,"Q8N7C0"
12468,"Q6ZSA7"
12469,"Q9H3W5"
12470,"P62312"
12471,"Q13449"
12472,"O75074"
12473,"Q9UK45"
12474,"Q86VH5"
12475,"Q9NPC1"
12476,"P41271"
12477,"Q8IV50"
12478,"O75342"
12479,"Q9BRK4"
12480,"Q8WZA0"
12481,"Q8N653"
12482,"Q9NXJ0"
12483,"Q5J8X5"
12484,"O00754"
12485,"Q8N4S9"
12486,"Q96A59"
12487,"Q8IVH8"
12488,"Q9H9Z2"
12489,"Q8TBB1"
12490,"Q96JB6"
12491,"Q50LG9"
12492,"Q3SXY7"
12493,"Q2VPJ9"
12494,"Q9C0I9"
12495,"Q5T700"
12496,"Q6UY01"
12497,"A6NJW4"
12498,"Q38SD2"
12499,"Q96NW7"
12500,"Q5S007"
12501,"Q9P2V4"
12502,"Q6NSJ5"
12503,"Q9H9A6"
12504,"Q8WUT4"
12505,"O43300"
12506,"Q9Y4Y9"
12507,"Q0VGL1"
12508,"Q5SQ64"
12509,"P16109"
12510,"Q9HD34"
12511,"P01714"
12512,"A6NDP7"
12513,"Q8NHW3"
12514,"Q9BXY0"
12515,"A8MXT2"
12516,"P43361"
12517,"Q9UDY8"
12518,"Q7Z6G3"
12519,"P41279"
12520,"Q9Y2H9"
12521,"Q86YJ5"
12522,"Q8NA82"
12523,"Q96JE9"
12524,"P32245"
12525,"Q9UBB5"
12526,"P10911"
12527,"Q8NHZ7"
12528,"P20382"
12529,"P02686"
12530,"Q9BTE3"
12531,"Q8NEM0"
12532,"Q7L590"
12533,"Q9UJA3"
12534,"Q9BUT9"
12535,"Q96EZ8"
12536,"P49901"
12537,"Q8NE86"
12538,"A0A1B0GVS7"
12539,"Q8NFP4"
12540,"Q6UWQ5"
12541,"P0DP75"
12542,"Q9Y2E5"
12543,"Q9BY19"
12544,"P43363"
12545,"Q969L2"
12546,"Q9UBF1"
12547,"Q13495"
12548,"O60337"
12549,"Q9H992"
12550,"P78559"
12551,"Q14244"
12552,"Q49MG5"
12553,"P11226"
12554,"O00339"
12555,"Q9UIS9"
12556,"O43462"
12557,"Q969S2"
12558,"Q96DN6"
12559,"Q8NI22"
12560,"A6NE82"
12561,"Q96PY6"
12562,"Q4ZIN3"
12563,"Q6P3R8"
12564,"Q4G0Z9"
12565,"Q9HC98"
12566,"P25205"
12567,"Q6UWN0"
12568,"Q96KX0"
12569,"Q02978"
12570,"Q8N5U1"
12571,"Q3C1V0"
12572,"Q3KQU3"
12573,"P20916"
12574,"Q9BQ69"
12575,"A2A368"
12576,"Q9UNF1"
12577,"Q9HCI5"
12578,"P21145"
12579,"Q8N987"
12580,"Q96P71"
12581,"O95819"
12582,"Q9Y4K4"
12583,"O00187"
12584,"Q8IW41"
12585,"Q6P0Q8"
12586,"Q16655"
12587,"Q6ZN01"
12588,"Q8TCQ1"
12589,"Q9BQG0"
12590,"P51884"
12591,"P01706"
12592,"P01705"
12593,"O94772"
12594,"Q5U5X0"
12595,"Q99698"
12596,"Q9Y250"
12597,"Q96JQ5"
12598,"Q96PG1"
12599,"Q05195"
12600,"Q16584"
12601,"Q8WXG6"
12602,"Q9BSK0"
12603,"Q9Y2U5"
12604,"Q99759"
12605,"Q7L5Y9"
12606,"P20794"
12607,"Q96JK9"
12608,"Q9H8J5"
12609,"Q8NC96"
12610,"Q9H6Y5"
12611,"Q9NX47"
12612,"Q5VT66"
12613,"Q05BQ5"
12614,"Q9NR56"
12615,"Q96EY5"
12616,"Q13394"
12617,"O43148"
12618,"Q6ZWT7"
12619,"Q8WWY6"
12620,"A6NDZ8"
12621,"D6RGH6"
12622,"Q9Y6R4"
12623,"P49821"
12624,"P55145"
12625,"Q8TD90"
12626,"Q15555"
12627,"Q969Z3"
12628,"Q9Y4F3"
12629,"Q9UEW3"
12630,"Q6P1A2"
12631,"Q68D91"
12632,"O60291"
12633,"Q7RTP6"
12634,"Q9Y4U1"
12635,"Q13064"
12636,"Q14165"
12637,"Q495T6"
12638,"P40692"
12639,"A6NGY5"
12640,"Q9H343"
12641,"Q9H344"
12642,"Q9H341"
12643,"Q9UKL2"
12644,"Q96RD2"
12645,"Q8NH55"
12646,"Q6IFG1"
12647,"P52564"
12648,"Q8NH53"
12649,"O14733"
12650,"P0C7T3"
12651,"Q8NGI3"
12652,"Q8N127"
12653,"A6NCE7"
12654,"A6NJZ3"
12655,"A6NDL8"
12656,"A6NIJ9"
12657,"Q6IF36"
12658,"Q99547"
12659,"Q5T2T1"
12660,"Q99549"
12661,"Q99550"
12662,"Q9Y530"
12663,"Q6WCQ1"
12664,"P20645"
12665,"Q15646"
12666,"Q56VL3"
12667,"Q8TAD7"
12668,"Q86SM5"
12669,"Q96LB2"
12670,"Q96LB0"
12671,"Q96LA9"
12672,"Q16625"
12673,"Q6IN84"
12674,"Q9UI43"
12675,"Q7Z745"
12676,"Q9UKG9"
12677,"Q92887"
12678,"O15438"
12679,"O15440"
12680,"Q5T3U5"
12681,"Q68CQ1"
12682,"Q9H579"
12683,"Q6ZTZ1"
12684,"Q6P1R3"
12685,"Q8NCY6"
12686,"P52701"
12687,"P08559"
12688,"P11177"
12689,"Q9Y3D2"
12690,"Q8IXL7"
12691,"O00330"
12692,"P47224"
12693,"Q2TV78"
12694,"Q8IVN3"
12695,"A1L3X4"
12696,"Q93083"
12697,"Q5VZV1"
12698,"Q9H488"
12699,"Q9ULD0"
12700,"P25713"
12701,"Q8N543"
12702,"O15527"
12703,"P11137"
12704,"Q13126"
12705,"Q9NZJ7"
12706,"Q9Y6C9"
12707,"Q96DY7"
12708,"P56278"
12709,"Q9H903"
12710,"Q15390"
12711,"Q9H4K7"
12712,"Q6UX06"
12713,"Q8TAK6"
12714,"Q68BL8"
12715,"Q8TAD2"
12716,"P24394"
12717,"Q5VWK5"
12718,"Q92551"
12719,"Q96DU7"
12720,"Q6GPH6"
12721,"Q8NA54"
12722,"A6NCM1"
12723,"Q4KMZ1"
12724,"Q6IPM2"
12725,"Q8N6M8"
12726,"Q1A5X6"
12727,"Q8N0W5"
12728,"A0A1B0GVH7"
12729,"P48200"
12730,"A2RUB1"
12731,"B3KU38"
12732,"Q9H1K1"
12733,"Q1W4C9"
12734,"P26006"
12735,"P15884"
12736,"Q969R8"
12737,"O95965"
12738,"Q7L2J0"
12739,"P19823"
12740,"Q06033"
12741,"P16144"
12742,"P18564"
12743,"P35240"
12744,"Q96J02"
12745,"Q14696"
12746,"Q92613"
12747,"Q8N5M9"
12748,"P23458"
12749,"Q6UXV1"
12750,"Q5VZ72"
12751,"Q92833"
12752,"Q86VZ6"
12753,"Q9P266"
12754,"Q9UPT6"
12755,"Q9H9V9"
12756,"Q9H910"
12757,"P17535"
12758,"Q92628"
12759,"Q5VV43"
12760,"O94854"
12761,"Q8IV33"
12762,"Q9UPP5"
12763,"Q6ZU35"
12764,"Q6NV74"
12765,"Q9ULG3"
12766,"Q9P206"
12767,"Q9HCM3"
12768,"Q6ZVL6"
12769,"Q96PY0"
12770,"Q8N8K9"
12771,"P13645"
12772,"Q99456"
12773,"P13646"
12774,"P02533"
12775,"Q04695"
12776,"P05783"
12777,"Q9UBG0"
12778,"Q5VT25"
12779,"A0A1B0GUY1"
12780,"P49959"
12781,"Q9NX40"
12782,"Q9NV56"
12783,"Q8TDS7"
12784,"Q86SM8"
12785,"Q96AM1"
12786,"Q9H607"
12787,"Q9BZK8"
12788,"Q01968"
12789,"A6NES4"
12790,"Q8IXM7"
12791,"Q3SX64"
12792,"A1E959"
12793,"O15439"
12794,"Q17RF5"
12795,"O95255"
12796,"P11182"
12797,"Q96J65"
